stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3071,6481,"WIEHLE METRO BAY E",,38.948411,-77.338073,,,,,,1
3072,6483,"WIEHLE METRO BAY G",,38.948309,-77.338365,,,,,,0
3073,6485,"WIEHLE METRO BAY J",,38.948443,-77.338757,,,,,,0
3074,6486,"WIEHLE METRO BAY K",,38.948521,-77.339026,,,,,,0
3075,6489,"TYSONS CORNER METRO BAY F",,38.919905,-77.222906,,,,,,0
3076,5762,"15TH ST S @ SOUTH HAYES ST",,38.860573,-77.059471,,,,,,0
3081,6353,"FORTNIGHTLY BLVD @ BRANCH AV",,38.972286,-77.387281,,,,,,0
3082,6366,"WEST OX RD @ FOLKSTONE DR",,38.909535,-77.380436,,,,,,1
3083,6367,"FRANKLIN FARM RD @ FAIRFAX COUNTY P",,38.907398,-77.406252,,,,,,0
3084,6402,"POST DR @ ELDEN ST",,38.966719,-77.375432,,,,,,0
3085,6404,"NEW DOMINION PKWY@ EXPLORER ST",,38.960652,-77.361000,,,,,,0
3086,6409,"CEDAR RIDGE APT",,38.965416,-77.328188,,,,,,0
3087,2464,"JONES BRANCH DR @ 495 EXPRESS LA RA",,38.927840,-77.216372,,,,,,0
3088,2480,"3700 JOSEPH SIEWICK DR",,38.883940,-77.382099,,,,,,1
3089,3886,"3700 JOSEPH SIEWICK DR",,38.883897,-77.381925,,,,,,1
3090,3887,"JOSEPH SIEWICK DR @ ALDER WOODS DR",,38.883104,-77.382047,,,,,,0
3091,4100,"WEST OX RD @ BENNETT RD",,38.895520,-77.380567,,,,,,1
3094,4307,"WEST OX RD @ THOMPSON RD",,38.890900,-77.379097,,,,,,1
3095,5013,"BRADDOCK RD @ CARLBERN DR",,38.860637,-77.455938,,,,,,1
3096,5014,"BRADDOCK RD @ CARLBURN DR",,38.860420,-77.455420,,,,,,1
3098,5404,"DOLLEY MADISON BLVD @ COLSHIRE DR",,38.925107,-77.207634,,,,,,0
3099,5664,"LEWINSVILLE RD @ OLD FALLS RD",,38.940956,-77.215794,,,,,,1
3100,5670,"SPRING HILL RD @ TURNING LEAF LA",,38.936290,-77.232468,,,,,,0
3101,5833,"LORTON MARKET ST @ LORTON STATION S",,38.701585,-77.221644,,,,,,0
3102,5884,"RUGBY RD @ PORTLOE TER",,38.878700,-77.387604,,,,,,1
3103,5886,"WEST OX RD @ NATANIEL OAKS DR",,38.892601,-77.379898,,,,,,1
3104,5888,"WEST OX RD @ THOMSON RD",,38.890701,-77.378700,,,,,,1
3105,5890,"WEST OX RD @ AUTUMN CREST DR",,38.902699,-77.382401,,,,,,1
3106,5892,"BOWMAN HILL DR @ FOUNTAIN DR",,38.962200,-77.357201,,,,,,0
3108,5905,"LEE RD @ ROUTE 50",,38.898473,-77.446796,,,,,,0
3109,5909,"WALNEY RD @ VERNON ST",,38.892516,-77.432116,,,,,,1
3110,5917,"OLD CENTREVILLE RD@SUNSET RIDGE RD",,38.831731,-77.431773,,,,,,0
3113,5920,"WEST OX RD @ SOUTHFIELD DR",,38.902100,-77.382004,,,,,,1
3114,6148,"GOETHALS RD @ CONSTITUTION RD",,38.714201,-77.147150,,,,,,0
3115,6149,"21ST ST @ MIDDLETON RD",,38.687795,-77.136985,,,,,,0
3116,6349,"SUNSET HILLS RD @ RESTON PKWY W",,38.955016,-77.357546,,,,,,0
3117,6350,"ELDEN ST @ POST RD",,38.967643,-77.375426,,,,,,0
3118,6352,"STATION ST @ W&OD TR",,38.970279,-77.386179,,,,,,0
3119,6354,"SUNRISE VALLEY DR @ DULLES VIEW DR",,38.952297,-77.426686,,,,,,0
3121,6356,"WORLDGATE DR @ ALTON SQ",,38.954833,-77.394808,,,,,,0
3122,6357,"CHAIN BRIDGE RD @ REDMOND DR",,38.933006,-77.178819,,,,,,0
3123,6368,"WEST OX RD @ OXON DR",,38.899278,-77.381065,,,,,,1
3124,6370,"WEST OX RD @ OXON DR",,38.899262,-77.381337,,,,,,1
3126,6374,"POST FOREST DR @ WEST OX RD",,38.856358,-77.370763,,,,,,1
3127,6375,"FAIR LAKES PKWY @ FAIR LAKES CT",,38.860916,-77.378579,,,,,,0
3129,6377,"5900 TRINITY PKWY",,38.840876,-77.441030,,,,,,0
3130,6378,"SUNRISE VALLEY DR @ FIELD POINT RD",,38.953740,-77.410989,,,,,,0
3131,6387,"LAUGHLIN AVE @ LOWELL AVE",,38.932052,-77.178295,,,,,,0
3132,6408,"HUNTER WOODS PLAZA",,38.935955,-77.361983,,,,,,0
3134,6484,"WIEHLE METRO BAY H",,38.948388,-77.338572,,,,,,0
3136,6380,"AIR & SPACE MUSEUM PKWY @ WALL RD",,38.915552,-77.423559,,,,,,0
3138,1358,"BEULAH ST @ CLEMALINE BLVD",,38.742899,-77.165278,,,,,,0
3139,2295,"HILLTOP RD @ OLD LEE HWY",,38.875659,-77.238053,,,,,,0
3140,3103,"2710 PROSPERITY AVE",,38.879303,-77.236315,,,,,,0
3141,3104,"2730 PROSPERITY AVE",,38.876897,-77.236616,,,,,,0
3142,3105,"2741 PROSPERITY AVE",,38.877100,-77.236399,,,,,,0
3143,3106,"2711 PROSPERITY AVE",,38.879302,-77.236077,,,,,,0
3144,3788,"WHERNSIDE ST @ CHARLESBOROUGH CT",,38.712342,-77.193743,,,,,,0
3145,3789,"WHERNSIDE ST @ TWO BAYS RD",,38.712077,-77.196102,,,,,,0
3146,3790,"WHERNSIDE ST @ WHERNSIDE CT",,38.712451,-77.194295,,,,,,0
3147,3791,"WHERNSIDE ST @ WILMA LA",,38.712023,-77.195912,,,,,,0
3148,3936,"HERNDON METRO BAY D",,38.951657,-77.383537,,,,,,0
3149,3939,"HERNDON METRO BAY F",,38.951666,-77.384320,,,,,,0
3151,4141,"CHAIN BRIDGE RD @ HILL RD",,38.882797,-77.293438,,,,,,1
3152,4321,"HERNDON METRO BAY A",,38.951652,-77.382791,,,,,,0
3154,5368,"GOSNELL RD @ LEESBURG PIKE",,38.923559,-77.237418,,,,,,1
3156,5373,"OLD COURTHOUSE RD @ OLD COURTHOUSE",,38.917937,-77.238782,,,,,,0
3157,5374,"OLD COURTHOUSE RD @ CHAIN BRIDGE RD",,38.916591,-77.237865,,,,,,0
3158,5375,"OLD COURTHOUSE RD @ CHAIN BRIDGE RD",,38.916900,-77.237799,,,,,,0
3159,5376,"OLD COURTHOUSE RD @ OLD COURTHOUSE",,38.918200,-77.238499,,,,,,0
3160,5377,"GOSNELL RD @ RAGLAN RD",,38.920800,-77.238699,,,,,,0
3161,5378,"GOSNELL RD @ LEESBURG PIKE",,38.923461,-77.237130,,,,,,0
3162,5578,"CEDAR LN @ BOWLING GREEN DR",,38.886600,-77.243299,,,,,,0
3163,5579,"CEDAR LN @ DESALE ST",,38.884953,-77.244119,,,,,,0
3164,5580,"CEDAR LN @ COTTAGE ST",,38.882414,-77.245547,,,,,,0
3165,5581,"CEDAR LN @ DESALE ST",,38.884681,-77.244009,,,,,,0
3166,5582,"CEDAR LN @ BOWLING GREEN DR",,38.886800,-77.242799,,,,,,0
3167,6248,"TAPAWINGO RD @ COTTAGE ST",,38.891196,-77.259736,,,,,,1
3168,6437,"TELEGRAPH RD @ HAYFIELD RD",,38.753682,-77.138567,,,,,,0
3169,6494,"WIEHLE AVE @ INLET CT",,38.965970,-77.332511,,,,,,0
3170,6495,"AIR & SPACE MUSEUM PKWY @ WALL RD",,38.916422,-77.422858,,,,,,0
3173,6499,"HILLTOP RD @ MORADA CT",,38.877800,-77.244499,,,,,,0
3174,6500,"HILLTOP RD @ MORADA CT",,38.878000,-77.244599,,,,,,0
3175,6501,"HILLTOP RD @ WILLOWMERE DR",,38.876700,-77.241499,,,,,,0
3176,6502,"HILLTOP RD @ ANDIRON LA",,38.877100,-77.241999,,,,,,0
3177,6503,"CEDAR LN @ COTTAGE ST",,38.882600,-77.245199,,,,,,0
3178,6504,"GOSNELL RD @ TYSPRING ST",,38.921919,-77.238335,,,,,,0
3179,6505,"NORTH SHORE DR @ JONATHAN WAY",,38.961791,-77.351126,,,,,,0
3180,6506,"HILLTOP RD @ OLD LEE HWY",,38.875804,-77.237863,,,,,,0
3181,6508,"BACKLICK RD @ JOHN MARR DR",,38.829410,-77.194517,,,,,,0
3189,6510,"VIRGINIA AVE NW @ 21ST ST NW",,38.894998,-77.046242,,,,,,0
3190,6511,"VIRGINIA AVE NW @ 19TH ST NW",,38.893077,-77.042791,,,,,,0
3191,6512,"18TH ST @ E ST NW",,38.895245,-77.041591,,,,,,0
3192,6513,"19TH ST @ F ST NW",,38.897491,-77.043552,,,,,,0
3195,3665,"TYSONS WESTPARK",,38.932652,-77.231640,,,,,,0
3197,3956,"RESTON SOUTH PARK AND RIDE BAY C",,38.926092,-77.372137,,,,,,0
3198,5889,"WEST OX RD @ BENNETT RD",,38.895524,-77.380257,,,,,,1
3199,5950,"STRINGFELLOW RD PARK AND RIDE BAY B",,38.853205,-77.404089,,,,,,0
3200,6186,"SARATOGA PARK AND RIDE",,38.745478,-77.209204,,,,,,0
3202,6345,"DUNN LORING METRO BAY C",,38.882332,-77.228723,,,,,,0
3203,6347,"DUNN LORING METRO BAY D",,38.882395,-77.228553,,,,,,0
3204,6515,"SPRING HILL METRO STATION BAY C",,38.929143,-77.241308,,,,,,0
3205,6516,"SPRING HILL METRO STATION",,38.929246,-77.241406,,,,,,1
3206,6518,"SPRING HILL METRO STATION BAY D",,38.929341,-77.241497,,,,,,0
3208,6521,"MCLEAN METRO STATION",,38.924545,-77.207909,,,,,,1
3209,6522,"DUNN LORING METRO BAY B",,38.882254,-77.228961,,,,,,0
3211,6524,"WESTPARK DR @ INTERNATIONAL DR",,38.926409,-77.231928,,,,,,0
3212,6525,"WESTPARK DR @ INTERNATIONAL DR",,38.926117,-77.231846,,,,,,0
3213,6526,"HERNDON PKWY @ SPRUCE CT",,38.960688,-77.396335,,,,,,0
3214,6527,"POLE RD @ LEAF RD",,38.729618,-77.123131,,,,,,0
3215,6528,"SILVERBROOK RD @ WHITE SPRUCE WAY",,38.715113,-77.233009,,,,,,0
3216,6529,"SILVERBROOK RD @ WHITE SPRUCE WAY",,38.715074,-77.233145,,,,,,0
3217,6533,"WEST OX RD @ WEST OX RD",,38.909641,-77.380916,,,,,,1
3218,1895,"8717 FORT HUNT RD",,38.721140,-77.060910,,,,,,0
3219,2753,"MCLEAREN RD @ TOWERVIEW RD",,38.929420,-77.425890,,,,,,0
3220,2754,"MCLEAREN RD @ TOWERVIEW RD",,38.929790,-77.425920,,,,,,0
3221,2814,"MONROE ST @ EASTPARK DR",,38.949143,-77.391092,,,,,,0
3222,3037,"14077 PARK CENTER RD",,38.939800,-77.427850,,,,,,0
3223,3038,"13983 PARK CENTER RD",,38.936590,-77.427710,,,,,,0
3224,3039,"13873 PARK CENTER RD",,38.934300,-77.427570,,,,,,0
3225,3040,"13869 PARK CENTER RD",,38.932780,-77.426020,,,,,,0
3226,3662,"TOWERVIEW RD @ MCLEAREN RD",,38.930490,-77.425440,,,,,,0
3227,6449,"RESTON HOSPITAL CENTER",,38.961565,-77.362908,,,,,,0
3228,6531,"18TH ST @ G ST",,38.898128,-77.041589,,,,,,0
3229,6532,"19TH ST @ H ST",,38.899134,-77.043562,,,,,,0
3230,6534,"INTERNATIONAL DR @ LINCOLN CIR",,38.929937,-77.232125,,,,,,1
3232,1127,"FRANCONIA RD @ FLEET DR",,38.780243,-77.155927,,,,,,0
3233,2441,"INTERNATIONAL DR @ GREENSBORO DR",,38.923973,-77.226538,,,,,,1
3234,6548,"METRO PENTAGON BAY L6",,38.868342,-77.054104,,,,,,1
3235,6563,"HERNDON PARKWAY @ DRANESVILLE RD.",,38.982790,-77.377586,,,,,,0
3237,6567,"SILVERBROOK RD & POWER HOUSE RD",,38.713495,-77.231604,,,,,,0
3238,6568,"SILVERBROOK RD @ POWER HOUSE RD",,38.713058,-77.231582,,,,,,0
3239,6573,"AMHERST AVE @ SPRINGFIELD BOULEVARD",,38.777736,-77.185507,,,,,,0
3240,6574,"AMHERST AVE @ CALAMO ST",,38.775441,-77.184529,,,,,,0
3241,6578,"7000 NEWINGTON ROAD",,38.738728,-77.185111,,,,,,0
3242,6549,"CENTER ST @ VIENNA TOWN HALL (sb)",,38.900831,-77.264303,,,,,,0
3243,6550,"MILL ST AT VIENNA COMM CTR (Sb)",,38.900065,-77.260057,,,,,,0
3244,6551,"PARK ST @ ADAHI RD (Sb)",,38.893309,-77.249709,,,,,,0
3245,6552,"PARK ST @ MCHENRY ST (Sb)",,38.891683,-77.248563,,,,,,0
3246,6553,"ROUTE 29 @ ESKRIDGE RD (Eb)",,38.873912,-77.231425,,,,,,0
3247,6554,"ROUTE 29 @ MERRILEE DR (Wb)",,38.874153,-77.231529,,,,,,0
3248,6555,"PARK ST @ MCHENRY ST (Nb)",,38.891647,-77.248377,,,,,,0
3249,6556,"PARK ST @ ADAHI RD (Nb)",,38.893318,-77.249593,,,,,,0
3250,6557,"PARK ST @ ELMAR DR (Nb)",,38.896412,-77.253516,,,,,,1
3251,6558,"PARK ST @ MOORE AVE (Nb)",,38.897450,-77.254886,,,,,,1
3252,6559,"PARK ST @ BATTLE CT (Nb)",,38.899650,-77.257766,,,,,,1
3253,6560,"MILL ST @ VIENNA COMM CTR. (Nb)",,38.900226,-77.260185,,,,,,0
3254,6561,"CENTER ST OPP VIENNA TOWN HALL",,38.900911,-77.264314,,,,,,0
3256,6580,"JEFF TODD WAY @ TELEGRAPH RD",,38.744266,-77.149527,,,,,,0
3257,6581,"JEFF TODD WAY @ MILL TOWNS CT",,38.720180,-77.134720,,,,,,0
3258,6582,"JEFF TODD WAY @ MILL TOWNS CT",,38.720287,-77.134580,,,,,,0
3259,6583,"TELEGRAPH RD @ JEFF TODD WAY WB",,38.744321,-77.150096,,,,,,0
3260,6584,"TELEGRAPH RD @ HILLTOP VILLAGE CENTER",,38.741523,-77.161420,,,,,,0
3261,6585,"BREN MAR DR @ EDSALL RD",,38.802230,-77.148759,,,,,,0
3262,6586,"BREN MAR DR @ INDIAN RUN PKWY",,38.799457,-77.149318,,,,,,0
3263,6587,"BREN MAR DR @ INDIAN RUN PKWY",,38.799333,-77.149772,,,,,,0
3264,6588,"BREN MAR DR @ EDSALL RD",,38.802168,-77.148910,,,,,,0
3265,6610,"ROUTE 29 @ JUNIPER ST",,38.874378,-77.228131,,,,,,0
3266,6611,"PARK ST @ PATRICK ST",,38.888827,-77.243638,,,,,,0
3268,6613,"BEULAH RD NE @ NELSON DR NE",,38.910983,-77.263818,,,,,,1
3269,6014,"MACHEN RD @ ROSY LN",,38.835225,-77.439751,,,,,,0
3270,6619,"CREEK CROSSING RD @ AVIS CT",,38.917815,-77.257464,,,,,,1
3271,6620,"S KINGS HWY @SOUTHGATE DR",,38.775151,-77.088700,,,,,,0
3272,6621,"JEFF TODD WAY & POLE RD",,38.723343,-77.136423,,,,,,0
3273,6622,"JEFF TODD WAY & POLE RD",,38.723101,-77.136099,,,,,,0
3274,6832,"POHICK RD @ LAGRANGE ST",,38.718913,-77.207890,,,,,,0
3275,6833,"POHICK RD @ LAGRANGE ST",,38.719010,-77.207611,,,,,,0
3276,6837,"WESTPARK DR @ GREENSBORO DR",,38.925209,-77.233422,,,,,,0
3277,1193,"HUNTINGTON METRO NORTH BAY C",,38.795365,-77.075010,,,,,,0
3278,3485,"STRINGFELLOW RD @ STREAM VALLEY DR",,38.878178,-77.409004,,,,,,1
3283,6814,"D STREET @ 9TH ST SW",,38.884925,-77.023730,,,,,,0
3284,6861,"DRANESVILLE RD @ RIDGEGATE DR.",,38.988205,-77.377158,,,,,,0
3285,6862,"DRANESVILLE RD @ RIDGEGATE DR.",,38.988187,-77.376856,,,,,,0
3286,6930,"CENTREVILLE RD @ WOODLAND PARK RD",,38.953872,-77.406870,,,,,,0
3287,6931,"CENTREVILLE RD @ ARROWEBROOK CENTRE DR",,38.954889,-77.406414,,,,,,0
3288,6932,"CONSTITUTION AVE @ 12TH ST SW",,38.892240,-77.029090,,,,,,0
3289,6933,"CONSTITUTION AVE @ 12TH ST",,38.891990,-77.027140,,,,,,0
3295,1181,"FRANCONIA-SPRINGFIELD METRO BAY C",,38.766714,-77.169536,,,,,,0
3296,1182,"FRANCONIA-SPRINGFIELD METRO BAY D",,38.766699,-77.169208,,,,,,0
3297,3664,"TYSONS WESTPARK",,38.932674,-77.231403,,,,,,1
3298,5512,"DOLLEY MADISON @ KURTZ RD",,38.940850,-77.173160,,,,,,0
3299,5513,"DOLLEY MADISON @ BUCHANAN ST",,38.941850,-77.169610,,,,,,0
3300,5514,"DOLLEY MADISON @ WAVERLEY WAY",,38.942490,-77.165750,,,,,,0
3301,5515,"DOLLEY MADISON @ BALLANTRAE LN",,38.941970,-77.160810,,,,,,0
3302,5516,"DOLLEY MADISON @ LYNWOOD HILL RD",,38.942340,-77.157520,,,,,,0
3303,5517,"DOLLEY MADISON @ DUNAWAY DR",,38.942820,-77.154590,,,,,,0
3304,5518,"DOLLEY MADISON @ POTOMAC SCHOOL",,38.943130,-77.152470,,,,,,0
3305,5528,"DOLLEY MADISON @ GEORGETOWN PIKE",,38.943670,-77.151164,,,,,,0
3306,5529,"DOLLEY MADISON @ DUNAWAY DR",,38.943100,-77.154740,,,,,,0
3307,5530,"DOLLEY MADISON @ LYNWOOD HILL RD",,38.942410,-77.158590,,,,,,0
3308,5531,"DOLLEY MADISON @ BALLANTRAE LN",,38.942290,-77.159820,,,,,,0
3309,5532,"DOLLEY MADISON @ WAVERLY WAY",,38.942760,-77.165700,,,,,,0
3310,5533,"DOLLEY MADISON @ BUCHANAN ST",,38.942080,-77.169750,,,,,,0
3312,5951,"STRINGFELLOW RD PARK AND RIDE BAY C",,38.853044,-77.404056,,,,,,1
3313,6420,"NORTHERN VIRGINIA COMMUNITY COLLEGE",,38.763845,-77.174784,,,,,,0
3314,6838,"LANGLEY",,38.947190,-77.145958,,,,,,1
3315,6901,"MUSEUM OF THE ARMY",,38.723740,-77.171480,,,,,,0
3316,6949,"SPRINGFIELD CENTER DR @ TSA",,38.766639,-77.173861,,,,,,0
3317,6950,"SPRINGFIELD CENTER DR OPP TSA",,38.766700,-77.173780,,,,,,0
3318,7065,"FAIRFAX COUNTY PARKWY AT LIBERTY DR (MUSEUM OF ARMY)",,38.721345,-77.173248,,,,,,0
3321,5741,"LOISDALE @ LOISDALE",,38.775197,-77.178416,,,,,,0
3322,5743,"LOISDALE CT @ COMFORT INN",,38.776331,-77.178532,,,,,,0
3323,6941,"WALKER LN @ BEULAH ST",,38.769279,-77.154384,,,,,,0
3325,6943,"WALKER LANE AT 6354 OPP INNOVA",,38.769478,-77.159018,,,,,,0
3326,6944,"SPRINGFIELD TC  OPP FRONTIER GARAGE",,38.773112,-77.173494,,,,,,0
3327,6945,"LOISDALE CT @ HOTEL BELVOIR SPRINGFIELD",,38.777005,-77.178411,,,,,,0
3329,6947,"LOISDALE CT @ 6564",,38.775114,-77.178582,,,,,,0
3330,7155,"WIEHLE AVE @ BARON CAMERON AVE",,38.974187,-77.333736,,,,,,0
3331,7156,"WIEHLE AVE @ BARON CAMERON AVE",,38.974196,-77.334038,,,,,,0
3332,7167,"METROPOLITAN CENTER DR @ METROPOLITAN CENTER DR",,38.768983,-77.178189,,,,,,0
3333,7168,"METROPOLITAN CENTER DR @ METROPOLOITAN CENTER DR",,38.769029,-77.178503,,,,,,0
3335,2703,"LITTLE RIVER @ PINECREST VISTA",,38.824470,-77.169830,,,,,,0
3336,3763,"WESTMORELAND @ BOXWOOD",,38.901085,-77.170264,,,,,,0
3337,3764,"WESTMORELAND @ GORDON",,38.899517,-77.169381,,,,,,0
3338,3765,"WESTMORELAND @ HAYCOOK",,38.903354,-77.171779,,,,,,0
3339,3766,"WESTMORELAND @ MOLY",,38.901704,-77.170956,,,,,,0
3340,3769,"WESTMORELAND @ ROOSEVELT",,38.899689,-77.169264,,,,,,0
3343,3772,"WESTMORELAND @ 31ST",,38.896550,-77.168079,,,,,,0
3347,3776,"WESTMORELAND @ 32ND ST",,38.897017,-77.168467,,,,,,0
3348,3777,"WESTMORELAND @ 33RD ST",,38.898412,-77.168985,,,,,,0
3349,3778,"WESTMORELAND @ 33RD ST",,38.898115,-77.168707,,,,,,0
3352,4324,"LITTLE RIVER @ PINECREST VISTA",,38.823480,-77.165860,,,,,,0
3353,4825,"ANNANDALE @ POPLAR",,38.833900,-77.197170,,,,,,0
3354,4826,"ANNANDALE @ FARR",,38.835990,-77.197910,,,,,,0
3355,4827,"ANNANDALE @ BEVERLY MANOR",,38.837172,-77.198295,,,,,,0
3356,4828,"ANNANDALE @ WALTON",,38.839510,-77.199020,,,,,,0
3357,4829,"ANNANDALE @ WAYNE",,38.843570,-77.200700,,,,,,0
3358,4830,"ANNANDALE @ FRANKLIN",,38.845140,-77.201900,,,,,,0
3359,4831,"ANNANDALE @ MASONVILLE",,38.847868,-77.201905,,,,,,0
3360,4832,"ANNANDALE @ MASON",,38.849770,-77.201550,,,,,,0
3361,4833,"ANNANDALE @ STATECREST",,38.852186,-77.199542,,,,,,0
3362,4835,"ANNANDALE @ HOCKETT",,38.853490,-77.196450,,,,,,0
3363,4836,"ANNANDALE RD @ BRANDY CT",,38.853743,-77.194325,,,,,,0
3364,4837,"ANNANDALE RD@ HICKORY HILL RD",,38.855500,-77.190050,,,,,,0
3365,4838,"ANNANDALE @ SLADE RUN",,38.856990,-77.185330,,,,,,0
3366,4839,"ANNANDALE @ ROSE",,38.857330,-77.182880,,,,,,0
3367,4841,"ANNANDALE @ BEECHVIEW",,38.859190,-77.178730,,,,,,0
3368,4843,"ANNANDALE @ GOUTHIER",,38.863830,-77.176410,,,,,,0
3369,4844,"ANNANDALE @ BARRETT",,38.865940,-77.175170,,,,,,0
3370,4845,"ANNANDALE @ ARLINGTON",,38.868630,-77.174530,,,,,,0
3371,4846,"ANNANDALE @ ARLINGTON",,38.870440,-77.174510,,,,,,0
3372,4848,"ANNANDALE @ SAMPSON",,38.875590,-77.174340,,,,,,0
3373,4849,"ANNANDALE @ BRICE",,38.877630,-77.173300,,,,,,0
3374,4850,"ANNANDALE @ SCIPIO",,38.877310,-77.173730,,,,,,0
3375,4851,"ANNANDALE @ SAMPSON",,38.875900,-77.174510,,,,,,0
3376,4852,"ANNANDALE @ JAMES LEE",,38.874290,-77.174540,,,,,,0
3377,4853,"ANNANDALE @ JEFFERSON",,38.871950,-77.174640,,,,,,0
3378,4854,"ANNANDALE @ ARLINGTON",,38.870480,-77.174730,,,,,,0
3379,4855,"ANNANDALE @ ARLINGTON",,38.869008,-77.174784,,,,,,0
3380,4856,"ANNANDALE @ BARRETT",,38.866342,-77.175101,,,,,,0
3381,4864,"ANNANDALE @ KENFIG",,38.861080,-77.178810,,,,,,0
3382,4865,"ANNANDALE @ BEACHVIEW",,38.859360,-77.178880,,,,,,0
3383,4866,"ANNANDALE @ BEACHTREE",,38.857820,-77.179930,,,,,,0
3384,4867,"ANNANDALE @ BLUE HERON",,38.857610,-77.181640,,,,,,0
3385,4868,"ANNANDALE @ BLUNDELL",,38.857190,-77.184900,,,,,,0
3386,4869,"ANNANDALE RD @ GRAHAM RD",,38.855800,-77.189820,,,,,,0
3387,4870,"ANNANDALE @ CASALEIR",,38.854100,-77.192740,,,,,,0
3388,4871,"ANNANDALE @ KIMBERLY",,38.853840,-77.194590,,,,,,0
3389,4872,"ANNANDALE @ HOCKETT",,38.853640,-77.196360,,,,,,0
3390,4873,"ANNANDALE @ SHEFFIELD",,38.853140,-77.197990,,,,,,0
3391,4874,"ANNANDALE @ STATECREST",,38.852030,-77.199990,,,,,,0
3392,4875,"ANNANDALE @ MASON",,38.849770,-77.201720,,,,,,0
3393,4876,"ANNANDALE @ MASONVILLE",,38.848310,-77.201990,,,,,,0
3394,4877,"ANNANDALE @ FRANKLIN",,38.845160,-77.202140,,,,,,0
3395,4878,"ANNANDALE @ GALANIS",,38.840900,-77.199660,,,,,,0
3396,4879,"ANNANDALE @ WALTON",,38.839190,-77.199110,,,,,,0
3397,4880,"ANNANDALE @ HAMILTON",,38.836860,-77.198360,,,,,,0
3398,4881,"ANNANDALE @ MARKHAM",,38.834030,-77.197470,,,,,,0
3399,4882,"ANNANDALE @ MAPLE",,38.832650,-77.196980,,,,,,0
3400,4883,"ANNANDALE @ PINE",,38.831450,-77.196620,,,,,,0
3401,5181,"HERITAGE DR @ MCWHORTER PL",,38.829900,-77.210330,,,,,,0
3402,5183,"HERITAGE @ LITTLE RIVER",,38.832170,-77.210710,,,,,,0
3403,5185,"PATRIOT @ FOREST GLEN",,38.828540,-77.213010,,,,,,0
3404,5187,"PATRIOT @ BRIARWOOD NORTH",,38.827720,-77.215670,,,,,,0
3405,5189,"PATRIOT @ NATHAN HALE",,38.825860,-77.217010,,,,,,0
3406,5191,"PATRIOT DR @ AMERICANA DR",,38.825670,-77.219230,,,,,,0
3407,5204,"AMERICANA @ HERITAGE",,38.832590,-77.211940,,,,,,0
3408,5205,"AMERICANA @ 4233",,38.832920,-77.214330,,,,,,0
3409,5206,"AMERICANA @ 4267",,38.832800,-77.216410,,,,,,0
3410,5207,"AMERICANA @ 4301",,38.830200,-77.218010,,,,,,0
3411,5208,"AMERICANA @ INVERTON",,38.828050,-77.218700,,,,,,0
3412,5209,"DUNCAN DR @ LITTLE RIVER TURNPIKE",,38.835390,-77.231230,,,,,,0
3413,5210,"DUNCAN @ LITTLE RIVER",,38.835600,-77.231040,,,,,,0
3414,5211,"DUNCAN @ BRANCH",,38.834020,-77.230690,,,,,,0
3415,5212,"DUNCAN @ BRANCH",,38.834070,-77.230580,,,,,,0
3416,5213,"DUNCAN DR @ HOLBORN AV",,38.831500,-77.229720,,,,,,0
3417,5214,"DUNCAN DR @ HOLBORN AVE",,38.831630,-77.229630,,,,,,0
3418,5215,"DUNCAN @ MOCKINGBIRD",,38.829040,-77.228710,,,,,,0
3419,5216,"DUNCAN @ MOCKINGBIRD",,38.828700,-77.228810,,,,,,0
3420,5217,"DUNCAN @ BRIAR CREEK",,38.827200,-77.229710,,,,,,0
3421,5218,"DUNCAN @ BRIAR CREEK",,38.826780,-77.229640,,,,,,0
3422,5219,"DUNCAN @ BRIAR CREEK",,38.825800,-77.229820,,,,,,0
3423,5220,"DUNCAN @ BRIAR CREEK",,38.826200,-77.229910,,,,,,0
3424,5221,"TOLL HOUSE @ DUNCAN",,38.825260,-77.230520,,,,,,0
3425,5222,"TOLL HOUSE @ DUNCAN",,38.825140,-77.230520,,,,,,0
3426,5223,"TOLL HOUSE @ HOLBORN",,38.824610,-77.234150,,,,,,0
3427,5224,"TOLL HOUSE @ HOLBORN",,38.824430,-77.234090,,,,,,0
3428,5225,"TOLL HOUSE @ COUNTRY",,38.825680,-77.237300,,,,,,0
3429,5226,"TOLL HOUSE @ COUNTRY",,38.825760,-77.237240,,,,,,0
3430,5227,"TOLL HOUSE @ WAKEFIELD CHAPEL",,38.827400,-77.238970,,,,,,0
3431,5228,"WAKEFIELD CHAPEL @ BANFF",,38.826400,-77.239400,,,,,,0
3432,5229,"WAKEFIELD CHAPEL @ BANFF",,38.826460,-77.239250,,,,,,0
3433,5230,"WAKEFIELD CHAPEL @ GEORGIAN",,38.823280,-77.239410,,,,,,0
3434,5231,"WAKEFIELD CHAPEL @ GEORGIAN",,38.822970,-77.239250,,,,,,0
3435,5232,"WAKEFIELD CHAPEL @ BRAEBURN",,38.820810,-77.238460,,,,,,0
3436,5233,"BRAEBURN @ KING RICHARD",,38.820450,-77.238480,,,,,,0
3437,5234,"BRAEBURN @ PHILADELPHIA",,38.820194,-77.240614,,,,,,0
